build_id,task_name,duration_seconds,dependency_group,parallelisable
BUILD-1024,unit_tests,94.28,test,True
BUILD-1024,package_build,17.92,package,False
BUILD-1024,dependency_install,17.31,setup,False
BUILD-1024,security_scan,59.09,verification,True
BUILD-1024,deployment_validation,50.13,validate,False
BUILD-1024,compile,29.03,build,False
BUILD-1025,deployment_validation,36.23,validate,False
BUILD-1025,compile,179.44,build,False
BUILD-1025,dependency_install,19.47,setup,False
BUILD-1025,security_scan,32.81,verification,True
BUILD-1025,integration_tests,579.13,test,True
BUILD-1025,unit_tests,80.79,test,True
BUILD-1026,package_build,17.01,package,False
BUILD-1026,compile,26.52,build,False
BUILD-1026,deployment_validation,36.28,validate,False
BUILD-1026,dependency_install,40.31,setup,False
BUILD-1026,security_scan,25.57,verification,True
BUILD-1026,integration_tests,217.2,test,True
BUILD-1026,unit_tests,94.84,test,True
BUILD-1027,integration_tests,177.94,test,True
BUILD-1027,package_build,18.38,package,False
BUILD-1027,dependency_install,14.01,setup,False
BUILD-1027,unit_tests,110.06,test,True
BUILD-1027,deployment_validation,45.8,validate,False
BUILD-1027,security_scan,27.14,verification,True
BUILD-1028,dependency_install,108.89,setup,False
BUILD-1028,package_build,99.02,package,False
BUILD-1028,security_scan,141.37,verification,True
BUILD-1028,unit_tests,129.95,test,True
BUILD-1028,deployment_validation,51.9,validate,False
BUILD-1028,integration_tests,180.32,test,True
BUILD-1029,dependency_install,17.72,setup,False
BUILD-1029,package_build,17.94,package,False
BUILD-1029,integration_tests,171.23,test,True
BUILD-1029,unit_tests,94.05,test,True
BUILD-1029,deployment_validation,42.6,validate,False
BUILD-1029,security_scan,17.13,verification,True
BUILD-1029,compile,90.48,build,False
BUILD-1030,security_scan,33.77,verification,False
BUILD-1030,integration_tests,172.41,test,False
BUILD-1030,deployment_validation,39.03,validate,False
BUILD-1030,unit_tests,105.08,test,False
BUILD-1030,dependency_install,43.26,setup,False
BUILD-1030,package_build,56.52,package,False
BUILD-1031,unit_tests,150.36,test,True
BUILD-1031,deployment_validation,66.57,validate,False
BUILD-1031,package_build,35.45,package,False
BUILD-1031,compile,45.55,build,False
BUILD-1031,dependency_install,32.94,setup,False
BUILD-1031,integration_tests,355.35,test,True
BUILD-1031,security_scan,49.71,verification,True
BUILD-1032,dependency_install,17.04,setup,False
BUILD-1032,integration_tests,730.06,test,True
BUILD-1032,security_scan,36.45,verification,True
BUILD-1032,package_build,56.48,package,False
BUILD-1032,deployment_validation,39.91,validate,False
BUILD-1033,dependency_install,18.3,setup,False
BUILD-1033,compile,92.84,build,False
BUILD-1033,package_build,19.2,package,False
BUILD-1033,unit_tests,96.74,test,True
BUILD-1033,deployment_validation,37.49,validate,False
BUILD-1033,security_scan,27.6,verification,True
BUILD-1034,unit_tests,84.8,test,True
BUILD-1034,deployment_validation,46.73,validate,False
BUILD-1034,dependency_install,18.24,setup,False
BUILD-1034,compile,33.22,build,False
BUILD-1034,security_scan,29.34,verification,True
BUILD-1035,package_build,24.04,package,False
BUILD-1035,dependency_install,11.0,setup,False
BUILD-1035,security_scan,36.33,verification,True
BUILD-1035,integration_tests,218.78,test,True
BUILD-1035,compile,30.33,build,False
BUILD-1035,unit_tests,81.14,test,True
BUILD-1035,deployment_validation,37.3,validate,False
BUILD-1036,deployment_validation,41.34,validate,False
BUILD-1036,compile,105.97,build,False
BUILD-1036,package_build,103.39,package,False
BUILD-1036,integration_tests,221.56,test,True
BUILD-1036,security_scan,113.29,verification,True
BUILD-1037,security_scan,33.18,verification,False
BUILD-1037,integration_tests,131.15,test,False
BUILD-1037,unit_tests,104.05,test,False
BUILD-1037,deployment_validation,39.29,validate,False
BUILD-1037,dependency_install,18.87,setup,False
BUILD-1038,security_scan,25.4,verification,True
BUILD-1038,package_build,20.59,package,False
BUILD-1038,compile,29.71,build,False
BUILD-1038,deployment_validation,31.75,validate,False
BUILD-1038,unit_tests,88.25,test,True
BUILD-1039,compile,39.91,build,False
BUILD-1039,unit_tests,128.76,test,True
BUILD-1039,integration_tests,217.68,test,True
BUILD-1039,dependency_install,20.98,setup,False
BUILD-1039,package_build,23.52,package,False
BUILD-1040,unit_tests,91.13,test,True
BUILD-1040,integration_tests,167.47,test,True
BUILD-1040,security_scan,28.95,verification,True
BUILD-1040,dependency_install,15.71,setup,False
BUILD-1040,package_build,21.89,package,False
BUILD-1040,deployment_validation,40.21,validate,False
BUILD-1041,integration_tests,163.76,test,True
BUILD-1041,package_build,90.58,package,False
BUILD-1041,security_scan,191.54,verification,True
BUILD-1041,dependency_install,71.29,setup,False
BUILD-1041,compile,139.69,build,False
BUILD-1042,package_build,42.84,package,False
BUILD-1042,dependency_install,50.82,setup,False
BUILD-1042,compile,199.13,build,False
BUILD-1042,integration_tests,802.27,test,True
BUILD-1042,security_scan,25.5,verification,True
BUILD-1042,deployment_validation,34.74,validate,False
BUILD-1043,package_build,23.41,package,False
BUILD-1043,integration_tests,204.16,test,True
BUILD-1043,unit_tests,76.78,test,True
BUILD-1043,deployment_validation,38.28,validate,False
BUILD-1043,security_scan,28.58,verification,True
BUILD-1043,dependency_install,16.88,setup,False
BUILD-1044,deployment_validation,45.66,validate,False
BUILD-1044,dependency_install,42.73,setup,False
BUILD-1044,unit_tests,116.7,test,True
BUILD-1044,integration_tests,158.79,test,True
BUILD-1044,package_build,144.63,package,False
BUILD-1044,compile,166.06,build,False
BUILD-1044,security_scan,142.76,verification,True
BUILD-1045,deployment_validation,37.33,validate,False
BUILD-1045,package_build,26.57,package,False
BUILD-1045,dependency_install,20.69,setup,False
BUILD-1045,security_scan,73.93,verification,True
BUILD-1045,compile,40.87,build,False
BUILD-1045,unit_tests,107.05,test,True
BUILD-1045,integration_tests,170.76,test,True
BUILD-1046,deployment_validation,42.74,validate,False
BUILD-1046,package_build,51.6,package,False
BUILD-1046,compile,77.56,build,False
BUILD-1046,unit_tests,98.01,test,True
BUILD-1046,security_scan,90.66,verification,True
BUILD-1047,integration_tests,212.58,test,True
BUILD-1047,security_scan,63.49,verification,True
BUILD-1047,dependency_install,92.1,setup,False
BUILD-1047,deployment_validation,59.66,validate,False
BUILD-1047,unit_tests,102.7,test,True
BUILD-1048,compile,39.21,build,False
BUILD-1048,package_build,27.25,package,False
BUILD-1048,security_scan,33.43,verification,True
BUILD-1048,deployment_validation,44.9,validate,False
BUILD-1048,dependency_install,37.85,setup,False
BUILD-1048,integration_tests,206.57,test,True
BUILD-1049,integration_tests,198.14,test,True
BUILD-1049,unit_tests,70.56,test,True
BUILD-1049,package_build,131.72,package,False
BUILD-1049,deployment_validation,26.55,validate,False
BUILD-1049,security_scan,139.68,verification,True
BUILD-1049,compile,115.36,build,False
BUILD-1049,dependency_install,99.52,setup,False
BUILD-1050,dependency_install,39.8,setup,False
BUILD-1050,compile,222.55,build,False
BUILD-1050,package_build,78.07,package,False
BUILD-1050,unit_tests,51.81,test,True
BUILD-1050,security_scan,185.96,verification,True
BUILD-1050,integration_tests,132.3,test,True
BUILD-1051,security_scan,29.06,verification,False
BUILD-1051,unit_tests,74.71,test,False
BUILD-1051,package_build,20.83,package,False
BUILD-1051,compile,28.41,build,False
BUILD-1051,dependency_install,46.1,setup,False
BUILD-1052,security_scan,28.77,verification,True
BUILD-1052,integration_tests,201.12,test,True
BUILD-1052,dependency_install,15.56,setup,False
BUILD-1052,package_build,14.9,package,False
BUILD-1052,unit_tests,97.27,test,True
BUILD-1053,dependency_install,102.34,setup,False
BUILD-1053,integration_tests,133.69,test,True
BUILD-1053,compile,202.55,build,False
BUILD-1053,unit_tests,95.47,test,True
BUILD-1053,security_scan,215.39,verification,True
BUILD-1053,package_build,119.65,package,False
BUILD-1054,compile,89.31,build,False
BUILD-1054,package_build,16.23,package,False
BUILD-1054,dependency_install,18.67,setup,False
BUILD-1054,deployment_validation,38.47,validate,False
BUILD-1054,security_scan,22.82,verification,True
BUILD-1054,integration_tests,192.83,test,True
BUILD-1055,unit_tests,109.56,test,True
BUILD-1055,security_scan,26.51,verification,True
BUILD-1055,deployment_validation,33.7,validate,False
BUILD-1055,dependency_install,38.86,setup,False
BUILD-1055,package_build,55.7,package,False
BUILD-1055,compile,72.6,build,False
BUILD-1056,dependency_install,18.41,setup,False
BUILD-1056,security_scan,69.66,verification,True
BUILD-1056,integration_tests,422.56,test,True
BUILD-1056,compile,257.62,build,False
BUILD-1056,deployment_validation,52.67,validate,False
BUILD-1056,unit_tests,82.74,test,True
BUILD-1057,integration_tests,583.66,test,True
BUILD-1057,compile,150.71,build,False
BUILD-1057,security_scan,76.52,verification,True
BUILD-1057,package_build,57.11,package,False
BUILD-1057,unit_tests,90.64,test,True
BUILD-1057,dependency_install,16.49,setup,False
BUILD-1058,compile,149.45,build,False
BUILD-1058,deployment_validation,50.38,validate,False
BUILD-1058,integration_tests,119.37,test,True
BUILD-1058,package_build,131.58,package,False
BUILD-1058,dependency_install,57.95,setup,False
BUILD-1059,package_build,48.31,package,False
BUILD-1059,integration_tests,548.9,test,True
BUILD-1059,dependency_install,41.23,setup,False
BUILD-1059,unit_tests,90.55,test,True
BUILD-1059,compile,120.14,build,False
BUILD-1059,deployment_validation,36.24,validate,False
BUILD-1059,security_scan,37.31,verification,True
BUILD-1060,integration_tests,192.45,test,True
BUILD-1060,security_scan,24.58,verification,True
BUILD-1060,dependency_install,10.37,setup,False
BUILD-1060,unit_tests,93.24,test,True
BUILD-1060,compile,26.43,build,False
BUILD-1060,deployment_validation,42.95,validate,False
BUILD-1061,dependency_install,13.21,setup,False
BUILD-1061,compile,16.35,build,False
BUILD-1061,deployment_validation,38.92,validate,False
BUILD-1061,security_scan,30.84,verification,True
BUILD-1061,unit_tests,96.74,test,True
BUILD-1061,package_build,55.65,package,False
BUILD-1061,integration_tests,182.7,test,True
BUILD-1062,deployment_validation,34.78,validate,False
BUILD-1062,security_scan,24.22,verification,True
BUILD-1062,dependency_install,12.13,setup,False
BUILD-1062,package_build,19.57,package,False
BUILD-1062,integration_tests,184.32,test,True
BUILD-1062,compile,22.88,build,False
BUILD-1062,unit_tests,83.57,test,True
BUILD-1063,unit_tests,108.17,test,False
BUILD-1063,dependency_install,54.99,setup,False
BUILD-1063,integration_tests,176.38,test,False
BUILD-1063,security_scan,55.67,verification,False
BUILD-1063,compile,82.86,build,False
BUILD-1063,deployment_validation,50.71,validate,False
BUILD-1063,package_build,37.83,package,False
BUILD-1064,unit_tests,97.51,test,True
BUILD-1064,deployment_validation,42.71,validate,False
BUILD-1064,package_build,49.45,package,False
BUILD-1064,dependency_install,17.85,setup,False
BUILD-1064,security_scan,80.67,verification,True
BUILD-1065,security_scan,23.02,verification,True
BUILD-1065,compile,104.32,build,False
BUILD-1065,dependency_install,13.64,setup,False
BUILD-1065,deployment_validation,32.5,validate,False
BUILD-1065,package_build,18.48,package,False
BUILD-1065,integration_tests,145.29,test,True
BUILD-1065,unit_tests,76.44,test,True
BUILD-1066,security_scan,126.28,verification,True
BUILD-1066,dependency_install,91.44,setup,False
BUILD-1066,package_build,92.87,package,False
BUILD-1066,integration_tests,217.54,test,True
BUILD-1066,compile,194.79,build,False
BUILD-1066,unit_tests,122.49,test,True
BUILD-1066,deployment_validation,40.28,validate,False
BUILD-1067,security_scan,32.96,verification,True
BUILD-1067,unit_tests,97.97,test,True
BUILD-1067,integration_tests,527.94,test,True
BUILD-1067,compile,71.39,build,False
BUILD-1067,deployment_validation,43.82,validate,False
BUILD-1068,dependency_install,90.11,setup,False
BUILD-1068,compile,154.98,build,False
BUILD-1068,security_scan,80.41,verification,True
BUILD-1068,deployment_validation,37.84,validate,False
BUILD-1068,package_build,140.83,package,False
BUILD-1068,unit_tests,93.0,test,True
BUILD-1068,integration_tests,165.82,test,True
BUILD-1069,package_build,20.05,package,False
BUILD-1069,unit_tests,107.44,test,True
BUILD-1069,integration_tests,189.8,test,True
BUILD-1069,compile,20.77,build,False
BUILD-1069,deployment_validation,37.85,validate,False
BUILD-1069,dependency_install,12.86,setup,False
BUILD-1070,security_scan,147.95,verification,True
BUILD-1070,package_build,105.19,package,False
BUILD-1070,dependency_install,45.2,setup,False
BUILD-1070,integration_tests,162.72,test,True
BUILD-1070,unit_tests,116.14,test,True
BUILD-1071,security_scan,55.31,verification,True
BUILD-1071,package_build,33.85,package,False
BUILD-1071,compile,354.42,build,False
BUILD-1071,integration_tests,469.55,test,True
BUILD-1071,deployment_validation,31.43,validate,False
BUILD-1072,integration_tests,887.69,test,True
BUILD-1072,deployment_validation,39.83,validate,False
BUILD-1072,package_build,27.1,package,False
BUILD-1072,dependency_install,49.47,setup,False
BUILD-1072,unit_tests,83.27,test,True
BUILD-1072,compile,189.25,build,False
BUILD-1073,security_scan,33.37,verification,False
BUILD-1073,dependency_install,46.15,setup,False
BUILD-1073,package_build,19.64,package,False
BUILD-1073,compile,39.28,build,False
BUILD-1073,unit_tests,84.23,test,False
BUILD-1073,integration_tests,177.25,test,False
BUILD-1073,deployment_validation,48.68,validate,False
BUILD-1074,compile,388.3,build,False
BUILD-1074,deployment_validation,29.84,validate,False
BUILD-1074,package_build,18.84,package,False
BUILD-1074,unit_tests,89.82,test,True
BUILD-1074,dependency_install,18.3,setup,False
BUILD-1074,security_scan,73.33,verification,True
BUILD-1074,integration_tests,503.8,test,True
BUILD-1075,package_build,49.67,package,False
BUILD-1075,compile,110.91,build,False
BUILD-1075,integration_tests,688.52,test,True
BUILD-1075,security_scan,29.53,verification,True
BUILD-1075,deployment_validation,27.82,validate,False
BUILD-1076,deployment_validation,40.07,validate,False
BUILD-1076,unit_tests,116.45,test,True
BUILD-1076,package_build,14.66,package,False
BUILD-1076,security_scan,25.1,verification,True
BUILD-1076,integration_tests,220.37,test,True
BUILD-1077,integration_tests,190.64,test,True
BUILD-1077,unit_tests,83.57,test,True
BUILD-1077,security_scan,64.7,verification,True
BUILD-1077,compile,159.77,build,False
BUILD-1077,dependency_install,87.06,setup,False
BUILD-1077,deployment_validation,56.33,validate,False
BUILD-1077,package_build,111.03,package,False
BUILD-1078,security_scan,75.59,verification,True
BUILD-1078,unit_tests,78.7,test,True
BUILD-1078,deployment_validation,41.48,validate,False
BUILD-1078,dependency_install,18.82,setup,False
BUILD-1078,integration_tests,156.77,test,True
BUILD-1078,package_build,15.17,package,False
BUILD-1078,compile,30.99,build,False
BUILD-1079,security_scan,30.4,verification,True
BUILD-1079,package_build,27.48,package,False
BUILD-1079,integration_tests,156.41,test,True
BUILD-1079,unit_tests,117.01,test,True
BUILD-1079,compile,34.19,build,False
BUILD-1080,unit_tests,79.02,test,True
BUILD-1080,deployment_validation,27.59,validate,False
BUILD-1080,compile,28.38,build,False
BUILD-1080,security_scan,22.87,verification,True
BUILD-1080,dependency_install,15.77,setup,False
BUILD-1081,deployment_validation,41.31,validate,False
BUILD-1081,compile,33.45,build,False
BUILD-1081,dependency_install,11.58,setup,False
BUILD-1081,integration_tests,169.02,test,True
BUILD-1081,package_build,15.2,package,False
BUILD-1081,unit_tests,73.47,test,True
BUILD-1082,unit_tests,94.1,test,True
BUILD-1082,dependency_install,16.89,setup,False
BUILD-1082,package_build,20.34,package,False
BUILD-1082,deployment_validation,38.0,validate,False
BUILD-1082,security_scan,30.09,verification,True
BUILD-1083,security_scan,16.65,verification,True
BUILD-1083,dependency_install,16.27,setup,False
BUILD-1083,compile,35.02,build,False
BUILD-1083,deployment_validation,43.43,validate,False
BUILD-1083,unit_tests,103.96,test,True
BUILD-1084,unit_tests,81.83,test,True
BUILD-1084,deployment_validation,36.56,validate,False
BUILD-1084,security_scan,81.73,verification,True
BUILD-1084,integration_tests,124.63,test,True
BUILD-1084,compile,153.97,build,False
BUILD-1084,dependency_install,36.02,setup,False
BUILD-1085,security_scan,29.51,verification,False
BUILD-1085,deployment_validation,43.76,validate,False
BUILD-1085,unit_tests,93.45,test,False
BUILD-1085,compile,61.45,build,False
BUILD-1085,package_build,17.44,package,False
BUILD-1085,integration_tests,179.84,test,False
BUILD-1085,dependency_install,39.79,setup,False
BUILD-1086,deployment_validation,38.71,validate,False
BUILD-1086,package_build,61.57,package,False
BUILD-1086,security_scan,36.2,verification,True
BUILD-1086,dependency_install,22.99,setup,False
BUILD-1086,unit_tests,87.88,test,True
BUILD-1087,integration_tests,652.02,test,True
BUILD-1087,package_build,48.53,package,False
BUILD-1087,unit_tests,100.84,test,True
BUILD-1087,compile,130.76,build,False
BUILD-1087,deployment_validation,48.96,validate,False
BUILD-1087,dependency_install,43.92,setup,False
BUILD-1088,dependency_install,35.27,setup,False
BUILD-1088,compile,65.01,build,False
BUILD-1088,integration_tests,203.2,test,True
BUILD-1088,security_scan,53.75,verification,True
BUILD-1088,deployment_validation,69.06,validate,False
BUILD-1088,unit_tests,157.81,test,True
BUILD-1089,security_scan,20.41,verification,True
BUILD-1089,dependency_install,15.29,setup,False
BUILD-1089,package_build,18.93,package,False
BUILD-1089,integration_tests,179.45,test,True
BUILD-1089,unit_tests,81.06,test,True
BUILD-1089,deployment_validation,35.62,validate,False
BUILD-1089,compile,30.96,build,False
BUILD-1090,integration_tests,213.85,test,True
BUILD-1090,package_build,33.78,package,False
BUILD-1090,unit_tests,156.36,test,True
BUILD-1090,compile,60.12,build,False
BUILD-1090,dependency_install,26.58,setup,False
BUILD-1091,dependency_install,40.54,setup,False
BUILD-1091,integration_tests,152.54,test,True
BUILD-1091,compile,33.27,build,False
BUILD-1091,unit_tests,114.41,test,True
BUILD-1091,deployment_validation,37.81,validate,False
BUILD-1091,package_build,66.51,package,False
BUILD-1091,security_scan,21.76,verification,True
BUILD-1092,security_scan,83.9,verification,True
BUILD-1092,compile,191.47,build,False
BUILD-1092,package_build,98.23,package,False
BUILD-1092,unit_tests,95.98,test,True
BUILD-1092,dependency_install,49.81,setup,False
BUILD-1092,integration_tests,173.81,test,True
BUILD-1092,deployment_validation,40.9,validate,False
BUILD-1093,deployment_validation,43.95,validate,False
BUILD-1093,integration_tests,278.27,test,True
BUILD-1093,compile,121.68,build,False
BUILD-1093,unit_tests,128.83,test,True
BUILD-1093,package_build,22.07,package,False
BUILD-1093,dependency_install,33.22,setup,False
BUILD-1094,package_build,42.08,package,False
BUILD-1094,compile,101.59,build,False
BUILD-1094,dependency_install,19.2,setup,False
BUILD-1094,deployment_validation,38.31,validate,False
BUILD-1094,unit_tests,104.14,test,False
BUILD-1094,integration_tests,230.87,test,False
BUILD-1095,unit_tests,80.73,test,True
BUILD-1095,security_scan,24.82,verification,True
BUILD-1095,deployment_validation,36.81,validate,False
BUILD-1095,compile,30.96,build,False
BUILD-1095,dependency_install,17.63,setup,False
BUILD-1095,package_build,21.79,package,False
BUILD-1096,deployment_validation,31.56,validate,False
BUILD-1096,package_build,14.09,package,False
BUILD-1096,dependency_install,18.85,setup,False
BUILD-1096,integration_tests,199.26,test,True
BUILD-1096,security_scan,20.73,verification,True
BUILD-1097,deployment_validation,43.64,validate,False
BUILD-1097,package_build,17.18,package,False
BUILD-1097,dependency_install,19.2,setup,False
BUILD-1097,unit_tests,116.93,test,True
BUILD-1097,security_scan,25.26,verification,True
BUILD-1097,integration_tests,153.61,test,True
BUILD-1097,compile,35.3,build,False
BUILD-1098,compile,158.27,build,False
BUILD-1098,security_scan,73.6,verification,True
BUILD-1098,dependency_install,89.2,setup,False
BUILD-1098,package_build,91.76,package,False
BUILD-1098,unit_tests,99.96,test,True
BUILD-1099,compile,198.66,build,False
BUILD-1099,integration_tests,212.62,test,True
BUILD-1099,dependency_install,33.15,setup,False
BUILD-1099,package_build,159.37,package,False
BUILD-1099,unit_tests,95.82,test,True
BUILD-1099,deployment_validation,46.44,validate,False
BUILD-1099,security_scan,130.25,verification,True
BUILD-1100,unit_tests,94.48,test,True
BUILD-1100,security_scan,49.95,verification,True
BUILD-1100,package_build,130.22,package,False
BUILD-1100,compile,177.92,build,False
BUILD-1100,dependency_install,110.74,setup,False
BUILD-1100,deployment_validation,44.52,validate,False
BUILD-1100,integration_tests,181.01,test,True
BUILD-1101,unit_tests,75.9,test,True
BUILD-1101,integration_tests,171.36,test,True
BUILD-1101,deployment_validation,40.87,validate,False
BUILD-1101,dependency_install,11.42,setup,False
BUILD-1101,compile,24.5,build,False
BUILD-1101,security_scan,22.0,verification,True
BUILD-1101,package_build,15.41,package,False
BUILD-1102,integration_tests,185.18,test,True
BUILD-1102,dependency_install,19.11,setup,False
BUILD-1102,package_build,15.34,package,False
BUILD-1102,security_scan,16.77,verification,True
BUILD-1102,unit_tests,116.3,test,True
BUILD-1102,compile,56.32,build,False
BUILD-1102,deployment_validation,45.79,validate,False
BUILD-1103,compile,169.94,build,False
BUILD-1103,security_scan,140.43,verification,True
BUILD-1103,deployment_validation,43.02,validate,False
BUILD-1103,package_build,128.5,package,False
BUILD-1103,dependency_install,87.61,setup,False
BUILD-1104,unit_tests,108.26,test,True
BUILD-1104,package_build,126.52,package,False
BUILD-1104,dependency_install,79.28,setup,False
BUILD-1104,deployment_validation,45.61,validate,False
BUILD-1104,security_scan,167.59,verification,True
BUILD-1105,compile,75.59,build,False
BUILD-1105,dependency_install,125.99,setup,False
BUILD-1105,deployment_validation,40.69,validate,False
BUILD-1105,package_build,115.94,package,False
BUILD-1105,integration_tests,170.78,test,True
BUILD-1105,unit_tests,80.75,test,True
BUILD-1105,security_scan,93.03,verification,True
BUILD-1106,security_scan,29.14,verification,True
BUILD-1106,dependency_install,21.1,setup,False
BUILD-1106,compile,41.32,build,False
BUILD-1106,package_build,24.68,package,False
BUILD-1106,unit_tests,127.94,test,True
BUILD-1107,compile,175.42,build,False
BUILD-1107,package_build,102.6,package,False
BUILD-1107,security_scan,136.96,verification,True
BUILD-1107,integration_tests,178.16,test,True
BUILD-1107,deployment_validation,34.11,validate,False
BUILD-1108,deployment_validation,42.22,validate,False
BUILD-1108,integration_tests,145.88,test,True
BUILD-1108,security_scan,36.07,verification,True
BUILD-1108,package_build,43.91,package,False
BUILD-1108,unit_tests,78.14,test,True
BUILD-1109,unit_tests,69.95,test,True
BUILD-1109,integration_tests,195.92,test,True
BUILD-1109,dependency_install,25.84,setup,False
BUILD-1109,security_scan,150.42,verification,True
BUILD-1109,compile,222.34,build,False
BUILD-1109,deployment_validation,35.88,validate,False
BUILD-1110,unit_tests,113.15,test,True
BUILD-1110,deployment_validation,35.24,validate,False
BUILD-1110,package_build,25.08,package,False
BUILD-1110,integration_tests,211.7,test,True
BUILD-1110,compile,85.74,build,False
BUILD-1110,dependency_install,15.86,setup,False
BUILD-1111,unit_tests,135.83,test,True
BUILD-1111,dependency_install,38.91,setup,False
BUILD-1111,deployment_validation,56.95,validate,False
BUILD-1111,security_scan,23.2,verification,True
BUILD-1111,package_build,15.94,package,False
BUILD-1112,integration_tests,188.83,test,True
BUILD-1112,dependency_install,15.54,setup,False
BUILD-1112,compile,25.11,build,False
BUILD-1112,security_scan,24.27,verification,True
BUILD-1112,package_build,13.92,package,False
BUILD-1112,unit_tests,74.83,test,True
BUILD-1113,integration_tests,215.13,test,True
BUILD-1113,deployment_validation,43.51,validate,False
BUILD-1113,compile,26.87,build,False
BUILD-1113,dependency_install,46.12,setup,False
BUILD-1113,security_scan,28.4,verification,True
BUILD-1113,package_build,14.37,package,False
BUILD-1113,unit_tests,80.57,test,True
BUILD-1114,integration_tests,735.18,test,True
BUILD-1114,compile,129.81,build,False
BUILD-1114,package_build,22.09,package,False
BUILD-1114,unit_tests,75.9,test,True
BUILD-1114,dependency_install,18.77,setup,False
BUILD-1115,compile,29.92,build,False
BUILD-1115,integration_tests,190.5,test,True
BUILD-1115,security_scan,25.95,verification,True
BUILD-1115,package_build,58.34,package,False
BUILD-1115,dependency_install,20.03,setup,False
BUILD-1115,unit_tests,96.22,test,True
BUILD-1115,deployment_validation,38.33,validate,False
BUILD-1116,dependency_install,22.63,setup,False
BUILD-1116,package_build,52.51,package,False
BUILD-1116,integration_tests,195.25,test,True
BUILD-1116,compile,77.45,build,False
BUILD-1116,deployment_validation,43.25,validate,False
BUILD-1116,unit_tests,90.19,test,True
BUILD-1117,package_build,21.57,package,False
BUILD-1117,unit_tests,88.48,test,True
BUILD-1117,compile,71.73,build,False
BUILD-1117,integration_tests,192.63,test,True
BUILD-1117,dependency_install,24.23,setup,False
BUILD-1117,deployment_validation,47.03,validate,False
BUILD-1118,integration_tests,214.81,test,True
BUILD-1118,package_build,21.43,package,False
BUILD-1118,deployment_validation,43.6,validate,False
BUILD-1118,dependency_install,38.88,setup,False
BUILD-1118,security_scan,32.17,verification,True
BUILD-1118,unit_tests,99.47,test,True
BUILD-1118,compile,27.98,build,False
BUILD-1119,dependency_install,103.89,setup,False
BUILD-1119,integration_tests,175.28,test,True
BUILD-1119,package_build,114.29,package,False
BUILD-1119,security_scan,130.86,verification,True
BUILD-1119,deployment_validation,45.1,validate,False
BUILD-1119,compile,112.24,build,False
BUILD-1120,compile,97.95,build,False
BUILD-1120,integration_tests,172.32,test,True
BUILD-1120,unit_tests,66.9,test,True
BUILD-1120,deployment_validation,41.73,validate,False
BUILD-1120,security_scan,24.68,verification,True
BUILD-1120,dependency_install,21.6,setup,False
BUILD-1120,package_build,23.89,package,False
BUILD-1121,deployment_validation,34.35,validate,False
BUILD-1121,package_build,17.56,package,False
BUILD-1121,integration_tests,224.67,test,True
BUILD-1121,security_scan,26.37,verification,True
BUILD-1121,compile,32.85,build,False
BUILD-1122,compile,26.86,build,False
BUILD-1122,integration_tests,142.48,test,True
BUILD-1122,package_build,21.05,package,False
BUILD-1122,deployment_validation,52.6,validate,False
BUILD-1122,security_scan,69.57,verification,True
BUILD-1122,dependency_install,20.85,setup,False
BUILD-1123,security_scan,104.5,verification,True
BUILD-1123,integration_tests,213.28,test,True
BUILD-1123,compile,65.59,build,False
BUILD-1123,deployment_validation,46.0,validate,False
BUILD-1123,package_build,36.61,package,False
BUILD-1123,unit_tests,132.9,test,True
BUILD-1124,unit_tests,109.68,test,True
BUILD-1124,package_build,47.15,package,False
BUILD-1124,dependency_install,19.02,setup,False
BUILD-1124,integration_tests,210.59,test,True
BUILD-1124,deployment_validation,49.58,validate,False
BUILD-1124,security_scan,34.55,verification,True
BUILD-1124,compile,32.46,build,False
BUILD-1125,deployment_validation,40.48,validate,False
BUILD-1125,package_build,52.41,package,False
BUILD-1125,dependency_install,17.25,setup,False
BUILD-1125,unit_tests,105.3,test,True
BUILD-1125,compile,109.3,build,False
BUILD-1125,integration_tests,532.94,test,True
BUILD-1125,security_scan,27.11,verification,True
BUILD-1126,package_build,16.18,package,False
BUILD-1126,dependency_install,38.83,setup,False
BUILD-1126,security_scan,24.43,verification,True
BUILD-1126,unit_tests,83.62,test,True
BUILD-1126,compile,28.93,build,False
BUILD-1127,dependency_install,47.19,setup,False
BUILD-1127,deployment_validation,43.48,validate,False
BUILD-1127,security_scan,28.94,verification,True
BUILD-1127,unit_tests,94.65,test,True
BUILD-1127,integration_tests,224.25,test,True
BUILD-1128,security_scan,155.27,verification,True
BUILD-1128,deployment_validation,53.26,validate,False
BUILD-1128,integration_tests,188.83,test,True
BUILD-1128,package_build,87.58,package,False
BUILD-1128,unit_tests,118.55,test,True
BUILD-1128,dependency_install,148.3,setup,False
BUILD-1128,compile,181.46,build,False
BUILD-1129,compile,35.07,build,False
BUILD-1129,unit_tests,105.18,test,False
BUILD-1129,dependency_install,24.13,setup,False
BUILD-1129,security_scan,34.2,verification,False
BUILD-1129,integration_tests,182.75,test,False
BUILD-1129,package_build,61.24,package,False
BUILD-1129,deployment_validation,38.12,validate,False
BUILD-1130,unit_tests,83.58,test,False
BUILD-1130,package_build,19.3,package,False
BUILD-1130,dependency_install,15.87,setup,False
BUILD-1130,security_scan,29.41,verification,False
BUILD-1130,compile,83.74,build,False
BUILD-1130,integration_tests,174.38,test,False
BUILD-1131,unit_tests,108.93,test,True
