build_id,pipeline_id,task_name,task_category,task_duration_seconds,queue_time_seconds,cache_hits,cache_misses,cache_hit_rate,agent_utilisation_percent,number_of_tasks,failed_tasks,parallelizable_tasks,build_duration_seconds,build_status,bottleneck_label,bottleneck_type,severity
BUILD-1871,PIPE-worker,checkout_step_4,checkout,13.85,142.93,0,0,1.0,0.4971,16,0,3,267.25,SUCCESS,0,NONE,NONE
BUILD-1871,PIPE-api,integration_test_step_1,integration_test,137.08,18.82,0,0,1.0,0.6146,4,1,4,235.79,FAILED,0,NONE,NONE
BUILD-1872,PIPE-worker,integration_test_step_2,integration_test,61.82,89.49,0,0,1.0,0.2533,18,0,0,503.99,SUCCESS,0,NONE,NONE
BUILD-1872,PIPE-auth,unit_test_step_3,unit_test,125.09,108.58,167,26,0.8653,0.5388,10,0,2,597.78,SUCCESS,0,NONE,NONE
BUILD-1872,PIPE-ml,dependency_install_step_1,dependency_install,125.66,425.05,103,10,0.9115,0.5889,4,0,0,646.53,SUCCESS,0,NONE,NONE
BUILD-1873,PIPE-worker,dependency_install_step_1,dependency_install,80.47,60.98,7,136,0.049,0.5988,7,0,0,283.06,SUCCESS,0,NONE,NONE
BUILD-1873,PIPE-api,integration_test_step_4,integration_test,333.97,115.44,0,0,1.0,0.3827,5,1,2,740.97,FAILED,0,NONE,NONE
BUILD-1873,PIPE-api,dependency_install_step_4,dependency_install,48.79,328.1,17,56,0.2329,0.6275,12,0,0,556.39,SUCCESS,1,QUEUE_BOTTLENECK,CRITICAL
BUILD-1874,PIPE-api,unit_test_step_1,unit_test,47.45,45.51,132,17,0.8859,0.2727,12,0,0,268.6,SUCCESS,0,NONE,NONE
BUILD-1874,PIPE-core,unit_test_step_2,unit_test,83.16,456.61,56,4,0.9333,0.428,6,0,4,686.5,SUCCESS,1,QUEUE_BOTTLENECK,HIGH
BUILD-1874,PIPE-web,unit_test_step_4,unit_test,358.55,87.34,85,25,0.7727,0.7155,11,0,2,1501.96,SUCCESS,0,NONE,NONE
BUILD-1875,PIPE-web,unit_test_step_3,unit_test,109.61,120.48,95,13,0.8796,0.7175,11,0,0,599.22,SUCCESS,0,NONE,NONE
BUILD-1875,PIPE-auth,compile_step_4,compile,197.97,696.82,119,15,0.8881,0.5781,11,0,0,1492.11,SUCCESS,1,QUEUE_BOTTLENECK,HIGH
BUILD-1875,PIPE-core,dependency_install_step_4,dependency_install,64.02,101.91,9,59,0.1324,0.587,4,0,0,233.5,SUCCESS,0,NONE,NONE
BUILD-1876,PIPE-worker,security_scan_step_1,security_scan,23.08,40.13,0,0,1.0,0.4209,8,0,5,120.0,SUCCESS,0,NONE,LOW
BUILD-1876,PIPE-auth,package_step_1,package,11.67,28.98,0,0,1.0,0.6404,10,2,5,92.85,FAILED,0,NONE,NONE
BUILD-1876,PIPE-worker,package_step_3,package,5.0,128.17,0,0,1.0,0.9176,13,0,0,191.25,SUCCESS,0,NONE,NONE
BUILD-1877,PIPE-web,dependency_install_step_3,dependency_install,103.69,58.46,119,4,0.9675,0.6946,16,1,0,658.14,FAILED,0,NONE,LOW
BUILD-1877,PIPE-auth,integration_test_step_3,integration_test,98.8,27.34,0,0,1.0,0.5889,4,0,4,222.72,SUCCESS,0,NONE,NONE
BUILD-1877,PIPE-ml,unit_test_step_1,unit_test,12.16,86.67,14,123,0.1022,0.9462,4,0,2,124.48,SUCCESS,1,LOW_CACHE_EFFICIENCY,HIGH
BUILD-1878,PIPE-worker,package_step_3,package,21.54,58.99,0,0,1.0,0.541,11,0,2,186.18,SUCCESS,0,NONE,NONE
BUILD-1878,PIPE-web,package_step_1,package,36.03,544.75,0,0,1.0,0.7747,18,1,0,818.32,FAILED,0,NONE,LOW
BUILD-1878,PIPE-core,unit_test_step_3,unit_test,91.63,549.71,11,46,0.193,0.9412,14,0,0,1049.76,SUCCESS,1,QUEUE_BOTTLENECK,CRITICAL
BUILD-1879,PIPE-ml,compile_step_2,compile,47.79,469.7,5,119,0.0403,0.7144,11,0,0,685.93,SUCCESS,1,QUEUE_BOTTLENECK,CRITICAL
BUILD-1879,PIPE-web,integration_test_step_3,integration_test,140.24,84.12,0,0,1.0,0.1665,10,0,0,621.02,SUCCESS,0,NONE,NONE
BUILD-1879,PIPE-web,lint_step_2,lint,49.67,25.37,116,23,0.8345,0.68,4,0,4,121.25,SUCCESS,0,NONE,NONE
BUILD-1880,PIPE-web,checkout_step_3,checkout,20.45,611.73,0,0,1.0,0.7772,7,0,0,699.44,SUCCESS,0,NONE,NONE
BUILD-1880,PIPE-worker,lint_step_4,lint,17.34,96.39,164,14,0.9213,0.4836,15,0,0,203.38,SUCCESS,0,NONE,NONE
BUILD-1880,PIPE-web,compile_step_1,compile,108.68,75.26,61,27,0.6932,0.4392,8,0,0,429.92,SUCCESS,0,NONE,NONE
BUILD-1881,PIPE-auth,integration_test_step_1,integration_test,103.95,44.01,0,0,1.0,0.3735,9,0,0,426.21,SUCCESS,0,NONE,NONE
BUILD-1881,PIPE-worker,compile_step_3,compile,65.08,421.05,192,15,0.9275,0.4884,8,0,5,629.98,SUCCESS,0,NONE,NONE
BUILD-1881,PIPE-core,checkout_step_1,checkout,46.74,547.75,0,0,1.0,0.7089,18,0,0,878.74,SUCCESS,1,QUEUE_BOTTLENECK,HIGH
BUILD-1882,PIPE-core,package_step_3,package,10.42,50.44,0,0,1.0,0.5132,12,0,0,126.5,SUCCESS,0,NONE,NONE
BUILD-1882,PIPE-api,checkout_step_3,checkout,18.23,50.66,0,0,1.0,0.6297,12,0,0,162.21,SUCCESS,0,NONE,NONE
BUILD-1882,PIPE-api,integration_test_step_1,integration_test,242.46,118.95,0,0,1.0,0.9823,6,0,4,644.45,SUCCESS,1,SLOW_TASK,CRITICAL
BUILD-1883,PIPE-auth,package_step_4,package,17.96,55.16,0,0,1.0,0.9823,9,0,0,169.03,SUCCESS,0,NONE,NONE
BUILD-1883,PIPE-auth,build_step_4,build,144.32,49.25,76,24,0.76,0.4219,5,0,0,340.12,SUCCESS,0,NONE,NONE
BUILD-1883,PIPE-auth,security_scan_step_3,security_scan,76.21,32.89,0,0,1.0,0.6258,8,0,0,282.29,SUCCESS,0,NONE,NONE
BUILD-1884,PIPE-ml,integration_test_step_3,integration_test,512.31,85.36,0,0,1.0,0.3945,18,0,3,3330.09,SUCCESS,1,SLOW_TASK,HIGH
BUILD-1884,PIPE-worker,compile_step_1,compile,46.7,32.03,86,21,0.8037,0.3064,6,0,0,147.39,SUCCESS,0,NONE,NONE
BUILD-1884,PIPE-auth,unit_test_step_4,unit_test,211.87,227.51,168,17,0.9081,0.6172,8,0,0,859.88,SUCCESS,0,NONE,NONE
BUILD-1885,PIPE-core,compile_step_1,compile,249.99,323.0,84,25,0.7706,0.8384,15,0,0,1678.01,SUCCESS,1,QUEUE_BOTTLENECK,CRITICAL
BUILD-1885,PIPE-core,security_scan_step_4,security_scan,101.71,38.04,0,0,1.0,0.4437,14,0,0,591.67,SUCCESS,0,NONE,NONE
BUILD-1885,PIPE-api,unit_test_step_1,unit_test,101.21,631.76,185,11,0.9439,0.4522,11,0,0,1062.1,SUCCESS,0,NONE,NONE
BUILD-1886,PIPE-core,build_step_1,build,101.95,18.65,152,6,0.962,0.2446,15,0,5,593.8,SUCCESS,0,NONE,LOW
BUILD-1886,PIPE-worker,compile_step_3,compile,78.86,20.59,109,5,0.9561,0.2865,6,0,0,205.53,SUCCESS,0,NONE,NONE
BUILD-1886,PIPE-core,dependency_install_step_4,dependency_install,101.75,112.07,20,131,0.1325,0.5096,11,1,3,527.38,FAILED,1,LOW_CACHE_EFFICIENCY,MEDIUM
BUILD-1887,PIPE-web,compile_step_3,compile,156.7,48.13,76,6,0.9268,0.7219,7,2,0,464.48,FAILED,0,NONE,NONE
BUILD-1887,PIPE-worker,unit_test_step_1,unit_test,61.71,25.94,131,24,0.8452,0.518,9,0,0,252.08,SUCCESS,0,NONE,NONE
BUILD-1887,PIPE-web,unit_test_step_3,unit_test,64.87,75.26,92,22,0.807,0.6688,14,0,3,1068.21,SUCCESS,1,QUEUE_BOTTLENECK,HIGH
BUILD-1888,PIPE-ml,unit_test_step_4,unit_test,156.71,39.64,10,146,0.0641,0.6777,8,0,0,507.37,SUCCESS,0,NONE,NONE
BUILD-1888,PIPE-api,unit_test_step_2,unit_test,170.89,54.74,123,16,0.8849,0.4673,9,0,0,652.81,SUCCESS,0,NONE,NONE
BUILD-1888,PIPE-api,lint_step_4,lint,30.97,590.19,92,8,0.92,0.5909,18,1,0,818.04,FAILED,0,NONE,NONE
BUILD-1889,PIPE-auth,unit_test_step_3,unit_test,79.6,532.83,173,19,0.901,0.3812,10,0,0,855.12,SUCCESS,1,QUEUE_BOTTLENECK,HIGH
BUILD-1889,PIPE-api,unit_test_step_4,unit_test,47.33,33.51,112,6,0.9492,0.9321,18,0,0,367.89,SUCCESS,0,NONE,NONE
BUILD-1889,PIPE-core,package_step_1,package,36.2,42.82,0,0,1.0,0.6039,7,0,0,161.01,SUCCESS,0,NONE,NONE
BUILD-1890,PIPE-ml,security_scan_step_4,security_scan,129.2,15.34,0,0,1.0,0.5956,6,0,0,345.42,SUCCESS,0,NONE,NONE
BUILD-1890,PIPE-worker,unit_test_step_1,unit_test,66.38,530.0,136,18,0.8831,0.6108,13,0,5,864.78,SUCCESS,0,NONE,NONE
BUILD-1890,PIPE-ml,security_scan_step_2,security_scan,80.02,638.19,0,0,1.0,0.4368,18,0,3,1190.1,SUCCESS,1,QUEUE_BOTTLENECK,HIGH
BUILD-1891,PIPE-web,checkout_step_2,checkout,37.95,59.15,0,0,1.0,0.3045,18,0,0,316.31,SUCCESS,0,NONE,NONE
BUILD-1891,PIPE-auth,lint_step_4,lint,87.77,34.41,76,15,0.8352,0.4532,12,0,6,441.96,SUCCESS,0,NONE,NONE
BUILD-1891,PIPE-web,unit_test_step_4,unit_test,110.76,12.58,137,14,0.9073,0.7469,8,0,0,338.21,SUCCESS,0,NONE,NONE
BUILD-1892,PIPE-ml,security_scan_step_4,security_scan,64.88,108.0,0,0,1.0,0.5096,15,0,0,472.17,SUCCESS,0,NONE,NONE
BUILD-1892,PIPE-auth,integration_test_step_3,integration_test,142.7,427.84,0,0,1.0,0.5356,11,1,0,996.62,FAILED,1,QUEUE_BOTTLENECK,HIGH
BUILD-1892,PIPE-worker,build_step_2,build,83.8,45.81,0,0,0.9288,0.6872,14,0,2,504.18,SUCCESS,0,NONE,NONE
BUILD-1893,PIPE-core,integration_test_step_3,integration_test,42.19,60.36,0,0,1.0,0.9237,15,1,0,315.11,FAILED,0,NONE,NONE
BUILD-1893,PIPE-auth,checkout_step_1,checkout,31.78,96.17,0,0,1.0,0.4818,11,0,3,254.05,SUCCESS,0,NONE,NONE
BUILD-1893,PIPE-worker,integration_test_step_1,integration_test,167.07,37.06,0,0,1.0,0.7546,16,0,0,1026.12,SUCCESS,0,NONE,NONE
BUILD-1894,PIPE-web,lint_step_2,lint,41.34,44.98,100,12,0.8929,0.5841,4,0,0,160.55,SUCCESS,0,NONE,NONE
BUILD-1894,PIPE-worker,checkout_step_3,checkout,58.36,33.1,0,0,1.0,0.5054,10,0,0,287.74,SUCCESS,0,NONE,NONE
BUILD-1894,PIPE-web,compile_step_4,compile,109.28,23.85,195,13,0.9375,0.765,4,0,0,194.84,SUCCESS,0,NONE,NONE
BUILD-1895,PIPE-worker,dependency_install_step_1,dependency_install,48.15,125.94,143,30,0.8266,0.5883,17,0,4,461.4,SUCCESS,0,NONE,NONE
BUILD-1895,PIPE-ml,compile_step_3,compile,125.51,475.53,166,30,0.8469,0.2503,12,0,0,1042.63,SUCCESS,1,QUEUE_BOTTLENECK,HIGH
BUILD-1895,PIPE-core,unit_test_step_3,unit_test,63.43,683.23,20,130,0.1333,0.568,8,0,4,877.05,SUCCESS,1,QUEUE_BOTTLENECK,CRITICAL
BUILD-1896,PIPE-web,dependency_install_step_2,dependency_install,48.59,459.26,84,17,0.8317,0.3609,16,0,6,750.41,SUCCESS,1,QUEUE_BOTTLENECK,HIGH
BUILD-1896,PIPE-ml,lint_step_2,lint,59.86,16.22,11,127,0.0797,0.7302,6,0,4,168.21,SUCCESS,0,NONE,NONE
BUILD-1896,PIPE-web,checkout_step_2,checkout,10.48,59.95,0,0,1.0,0.6634,10,0,0,131.06,SUCCESS,0,NONE,LOW
BUILD-1897,PIPE-web,checkout_step_1,checkout,7.55,26.11,0,0,1.0,0.6433,9,0,6,94.07,SUCCESS,0,NONE,NONE
BUILD-1897,PIPE-auth,checkout_step_1,checkout,38.05,73.6,0,0,1.0,0.3929,13,0,0,278.81,SUCCESS,0,NONE,NONE
BUILD-1897,PIPE-api,compile_step_4,compile,157.22,313.84,72,27,0.7273,0.9122,16,0,0,1249.41,SUCCESS,1,QUEUE_BOTTLENECK,CRITICAL
BUILD-1898,PIPE-web,lint_step_3,lint,15.74,116.2,19,138,0.121,0.6198,10,0,5,209.93,SUCCESS,0,NONE,LOW
BUILD-1898,PIPE-worker,compile_step_2,compile,126.67,516.56,0,138,0.0,0.7591,5,0,0,791.61,SUCCESS,1,QUEUE_BOTTLENECK,CRITICAL
BUILD-1898,PIPE-api,checkout_step_3,checkout,5.0,19.29,0,0,1.0,0.4503,4,0,0,78.49,SUCCESS,0,NONE,NONE
BUILD-1899,PIPE-ml,unit_test_step_1,unit_test,116.3,15.04,127,27,0.8247,0.6301,7,0,0,327.89,SUCCESS,0,NONE,NONE
BUILD-1899,PIPE-core,unit_test_step_1,unit_test,54.56,44.56,12,111,0.0976,0.6483,15,0,5,361.29,SUCCESS,0,NONE,NONE
BUILD-1899,PIPE-ml,unit_test_step_1,unit_test,231.52,18.25,67,17,0.7976,0.9501,17,0,0,1439.87,SUCCESS,1,SLOW_TASK,CRITICAL
BUILD-1900,PIPE-core,integration_test_step_4,integration_test,274.63,46.33,0,0,1.0,0.555,17,1,3,1699.66,FAILED,1,SLOW_TASK,HIGH
BUILD-1900,PIPE-api,checkout_step_2,checkout,17.3,60.22,0,0,1.0,0.6943,13,0,0,161.72,SUCCESS,0,NONE,NONE
BUILD-1900,PIPE-auth,unit_test_step_4,unit_test,174.27,396.96,176,16,0.9167,0.7581,15,0,0,1348.09,SUCCESS,1,QUEUE_BOTTLENECK,HIGH
BUILD-1901,PIPE-api,compile_step_4,compile,63.89,32.35,12,43,0.2182,0.5321,14,0,0,368.94,SUCCESS,0,NONE,LOW
BUILD-1901,PIPE-ml,lint_step_1,lint,12.51,90.23,162,29,0.8482,0.5229,7,0,3,162.88,SUCCESS,0,NONE,LOW
BUILD-1901,PIPE-worker,build_step_1,build,75.93,405.56,121,14,0.8963,0.4025,17,0,0,912.63,SUCCESS,1,QUEUE_BOTTLENECK,HIGH
BUILD-1902,PIPE-api,build_step_2,build,87.31,72.65,168,3,0.9825,0.9588,5,0,0,281.9,SUCCESS,0,NONE,NONE
BUILD-1902,PIPE-auth,unit_test_step_1,unit_test,76.87,100.33,0,0,0.9288,0.5534,7,0,0,340.66,SUCCESS,1,LOW_CACHE_EFFICIENCY,MEDIUM
BUILD-1902,PIPE-worker,compile_step_4,compile,169.71,48.52,188,24,0.8868,0.598,7,0,4,501.75,SUCCESS,0,NONE,NONE
BUILD-1903,PIPE-core,build_step_4,build,207.69,80.72,133,19,0.875,0.6805,6,0,4,562.34,SUCCESS,0,NONE,NONE
BUILD-1903,PIPE-core,dependency_install_step_1,dependency_install,45.03,64.26,56,8,0.875,0.6184,12,0,5,270.1,SUCCESS,0,NONE,NONE
BUILD-1903,PIPE-api,integration_test_step_4,integration_test,101.39,120.55,0,0,0.9288,0.5575,17,0,2,768.31,SUCCESS,0,NONE,LOW
BUILD-1904,PIPE-ml,compile_step_3,compile,90.04,26.49,155,15,0.9118,0.2542,8,0,0,308.94,SUCCESS,0,NONE,NONE
BUILD-1904,PIPE-worker,compile_step_1,compile,173.81,417.86,77,16,0.828,0.6717,18,0,2,1532.12,SUCCESS,1,QUEUE_BOTTLENECK,HIGH
BUILD-1904,PIPE-web,compile_step_3,compile,81.49,470.87,8,72,0.1,0.5813,9,0,0,755.19,SUCCESS,1,QUEUE_BOTTLENECK,CRITICAL
BUILD-1905,PIPE-ml,dependency_install_step_4,dependency_install,52.42,27.84,17,88,0.1619,0.9738,8,0,5,224.45,SUCCESS,1,LOW_CACHE_EFFICIENCY,HIGH
BUILD-1905,PIPE-core,checkout_step_2,checkout,50.9,63.74,0,0,1.0,0.5115,16,0,0,384.92,SUCCESS,0,NONE,NONE
BUILD-1905,PIPE-web,build_step_2,build,217.54,28.81,113,14,0.8898,0.6267,8,0,0,697.22,SUCCESS,0,NONE,NONE
BUILD-1906,PIPE-worker,unit_test_step_3,unit_test,191.19,67.73,8,120,0.0625,0.3814,8,0,5,638.43,SUCCESS,1,LOW_CACHE_EFFICIENCY,HIGH
BUILD-1906,PIPE-worker,checkout_step_2,checkout,8.58,45.59,0,0,1.0,0.623,5,0,0,99.02,SUCCESS,0,NONE,NONE
BUILD-1906,PIPE-api,package_step_4,package,5.0,57.81,0,0,1.0,0.5152,8,0,0,125.32,SUCCESS,0,NONE,NONE
BUILD-1907,PIPE-worker,lint_step_2,lint,40.86,25.17,186,13,0.9347,0.5903,17,1,0,325.19,FAILED,0,NONE,NONE
BUILD-1907,PIPE-ml,unit_test_step_2,unit_test,135.51,42.19,196,4,0.98,0.6756,18,0,3,933.55,SUCCESS,0,NONE,NONE
BUILD-1907,PIPE-ml,lint_step_1,lint,15.24,123.99,114,19,0.8571,0.7414,17,0,0,233.24,SUCCESS,0,NONE,LOW
BUILD-1908,PIPE-worker,dependency_install_step_4,dependency_install,42.86,22.89,197,12,0.9426,0.2348,5,0,0,116.22,SUCCESS,0,NONE,NONE
BUILD-1908,PIPE-auth,lint_step_4,lint,41.04,35.81,71,25,0.7396,0.5253,11,0,5,252.2,SUCCESS,0,NONE,NONE
BUILD-1908,PIPE-web,dependency_install_step_1,dependency_install,54.12,82.36,2,122,0.0161,0.6306,7,0,0,254.38,SUCCESS,0,NONE,NONE
BUILD-1909,PIPE-web,integration_test_step_2,integration_test,17.09,47.04,0,0,1.0,0.9533,10,0,0,161.81,SUCCESS,0,NONE,NONE
BUILD-1909,PIPE-ml,unit_test_step_4,unit_test,253.83,76.95,0,0,0.9288,0.9563,4,0,4,448.52,SUCCESS,1,SLOW_TASK,CRITICAL
BUILD-1909,PIPE-ml,integration_test_step_3,integration_test,74.35,112.54,0,0,1.0,0.6017,15,0,6,529.18,SUCCESS,0,NONE,NONE
BUILD-1910,PIPE-web,checkout_step_3,checkout,55.66,462.39,0,0,1.0,0.591,14,0,4,754.54,SUCCESS,0,NONE,NONE
BUILD-1910,PIPE-auth,dependency_install_step_2,dependency_install,77.73,57.92,170,24,0.8763,0.5703,10,0,0,359.87,SUCCESS,0,NONE,NONE
BUILD-1910,PIPE-core,build_step_4,build,113.22,46.99,166,24,0.8737,0.4283,17,0,2,750.89,SUCCESS,0,NONE,NONE
BUILD-1911,PIPE-worker,package_step_3,package,31.73,306.77,0,0,1.0,0.5991,4,0,3,373.34,SUCCESS,0,NONE,NONE
BUILD-1911,PIPE-web,build_step_3,build,207.68,39.9,70,5,0.9333,0.6227,17,0,0,1332.1,SUCCESS,0,NONE,NONE
BUILD-1911,PIPE-web,dependency_install_step_3,dependency_install,63.84,17.02,182,19,0.9055,0.7632,16,0,5,407.76,SUCCESS,0,NONE,NONE
BUILD-1912,PIPE-auth,security_scan_step_4,security_scan,93.52,41.3,0,0,1.0,0.9161,12,0,3,475.92,SUCCESS,0,NONE,NONE
BUILD-1912,PIPE-core,dependency_install_step_1,dependency_install,106.26,18.88,5,91,0.0521,0.7428,13,1,5,555.0,FAILED,0,NONE,NONE
BUILD-1912,PIPE-core,dependency_install_step_4,dependency_install,34.34,36.99,102,19,0.843,0.5115,17,0,0,286.44,SUCCESS,0,NONE,NONE
BUILD-1913,PIPE-worker,lint_step_2,lint,14.36,240.67,50,28,0.641,0.9829,14,0,0,338.78,SUCCESS,0,NONE,NONE
BUILD-1913,PIPE-core,unit_test_step_2,unit_test,117.45,11.81,185,22,0.8937,0.6891,15,0,0,650.24,SUCCESS,0,NONE,NONE
BUILD-1913,PIPE-auth,compile_step_1,compile,120.49,100.92,58,20,0.7436,0.376,18,0,3,916.95,SUCCESS,0,NONE,NONE
BUILD-1914,PIPE-ml,unit_test_step_3,unit_test,63.73,95.97,95,21,0.819,0.4267,4,0,0,241.94,SUCCESS,0,NONE,NONE
BUILD-1914,PIPE-web,unit_test_step_4,unit_test,165.76,633.62,142,23,0.8606,0.5054,16,0,6,1593.62,SUCCESS,1,QUEUE_BOTTLENECK,HIGH
BUILD-1914,PIPE-web,unit_test_step_3,unit_test,176.36,590.06,60,8,0.8824,0.6835,16,0,3,1613.2,SUCCESS,1,QUEUE_BOTTLENECK,HIGH
BUILD-1915,PIPE-worker,integration_test_step_2,integration_test,176.23,512.91,0,0,1.0,0.966,15,0,3,1454.52,SUCCESS,1,QUEUE_BOTTLENECK,CRITICAL
BUILD-1915,PIPE-web,package_step_2,package,32.95,268.23,0,0,1.0,0.7256,15,0,0,463.23,SUCCESS,0,NONE,NONE
BUILD-1915,PIPE-web,lint_step_1,lint,19.94,32.84,72,15,0.8276,0.567,6,0,5,129.9,SUCCESS,0,NONE,NONE
BUILD-1916,PIPE-api,compile_step_2,compile,81.46,10.56,56,3,0.9492,0.7337,9,0,5,298.35,SUCCESS,0,NONE,NONE
BUILD-1916,PIPE-api,dependency_install_step_4,dependency_install,102.21,96.9,8,56,0.125,0.9763,9,0,0,438.58,SUCCESS,1,LOW_CACHE_EFFICIENCY,HIGH
BUILD-1916,PIPE-auth,compile_step_2,compile,146.56,73.51,106,17,0.8618,0.6281,6,0,3,428.41,SUCCESS,0,NONE,NONE
BUILD-1917,PIPE-ml,unit_test_step_1,unit_test,147.32,650.81,129,6,0.9556,0.6312,8,0,0,1110.03,SUCCESS,0,NONE,LOW
BUILD-1917,PIPE-api,dependency_install_step_2,dependency_install,47.41,80.85,187,30,0.8618,0.8193,7,0,0,255.23,SUCCESS,0,NONE,NONE
BUILD-1917,PIPE-api,unit_test_step_4,unit_test,93.07,30.94,53,10,0.8413,0.4956,11,0,0,444.25,SUCCESS,0,NONE,NONE
BUILD-1918,PIPE-ml,security_scan_step_4,security_scan,161.15,97.92,0,0,1.0,0.4679,10,0,0,703.98,SUCCESS,0,NONE,NONE
BUILD-1918,PIPE-web,build_step_3,build,292.13,154.01,86,5,0.9451,0.3085,14,0,0,1606.07,SUCCESS,0,NONE,NONE
BUILD-1918,PIPE-worker,compile_step_3,compile,135.45,41.17,14,65,0.1772,0.6694,13,0,0,702.09,SUCCESS,0,NONE,NONE
BUILD-1919,PIPE-api,unit_test_step_2,unit_test,23.48,66.14,106,21,0.8346,0.3858,18,0,0,239.24,SUCCESS,0,NONE,NONE
BUILD-1919,PIPE-api,security_scan_step_1,security_scan,98.74,34.93,0,0,1.0,0.9456,6,0,0,287.39,SUCCESS,0,NONE,NONE
BUILD-1919,PIPE-worker,package_step_3,package,28.28,51.58,0,0,1.0,0.6983,15,1,5,234.01,FAILED,0,NONE,NONE
BUILD-1920,PIPE-ml,integration_test_step_4,integration_test,144.39,21.94,0,0,1.0,0.6865,10,0,5,574.28,SUCCESS,0,NONE,NONE
BUILD-1920,PIPE-web,lint_step_4,lint,26.62,50.78,141,25,0.8494,0.6443,18,0,4,277.2,SUCCESS,0,NONE,NONE
BUILD-1920,PIPE-worker,unit_test_step_2,unit_test,262.44,578.68,152,9,0.9441,0.5811,11,0,0,1639.16,SUCCESS,1,QUEUE_BOTTLENECK,CRITICAL
BUILD-1921,PIPE-api,integration_test_step_3,integration_test,124.24,16.28,0,0,1.0,0.8549,8,1,0,409.39,FAILED,0,NONE,NONE
BUILD-1921,PIPE-ml,compile_step_3,compile,56.23,103.03,144,8,0.9474,0.94,4,0,4,222.31,SUCCESS,1,AGENT_UTILISATION,MEDIUM
BUILD-1921,PIPE-core,checkout_step_2,checkout,22.3,37.38,0,0,1.0,0.8256,7,0,0,137.05,SUCCESS,0,NONE,NONE
BUILD-1922,PIPE-web,security_scan_step_4,security_scan,162.5,66.34,0,0,1.0,0.6291,6,0,6,449.53,SUCCESS,1,PARALLELISATION_OPPORTUNITY,MEDIUM
BUILD-1922,PIPE-worker,compile_step_2,compile,142.26,63.89,12,40,0.2308,0.6021,13,0,6,740.07,SUCCESS,1,LOW_CACHE_EFFICIENCY,MEDIUM
BUILD-1922,PIPE-worker,unit_test_step_1,unit_test,246.38,65.97,4,92,0.0417,0.5773,18,0,0,1677.88,SUCCESS,1,LOW_CACHE_EFFICIENCY,CRITICAL
BUILD-1923,PIPE-auth,integration_test_step_2,integration_test,90.78,347.77,0,0,1.0,0.6601,13,0,5,797.39,SUCCESS,1,QUEUE_BOTTLENECK,HIGH
BUILD-1923,PIPE-core,lint_step_1,lint,15.32,24.84,156,11,0.9341,0.442,16,0,0,138.25,SUCCESS,0,NONE,NONE
BUILD-1923,PIPE-core,compile_step_4,compile,129.89,118.32,157,15,0.9128,0.5932,17,0,0,925.68,SUCCESS,0,NONE,NONE
BUILD-1924,PIPE-api,unit_test_step_1,unit_test,182.45,22.5,133,6,0.9568,0.5198,13,1,5,886.42,FAILED,0,NONE,NONE
BUILD-1924,PIPE-core,integration_test_step_4,integration_test,176.87,109.18,0,0,1.0,0.2577,15,0,0,1079.41,SUCCESS,0,NONE,NONE
BUILD-1924,PIPE-auth,compile_step_4,compile,163.14,15.18,140,3,0.979,0.6196,10,0,0,627.61,SUCCESS,0,NONE,NONE
BUILD-1925,PIPE-ml,compile_step_2,compile,222.4,78.24,196,22,0.8991,0.3899,14,0,0,1183.8,SUCCESS,1,SLOW_TASK,MEDIUM
BUILD-1925,PIPE-ml,dependency_install_step_2,dependency_install,131.27,69.26,141,10,0.9338,0.3011,13,0,2,700.74,SUCCESS,0,NONE,NONE
BUILD-1925,PIPE-worker,checkout_step_2,checkout,27.02,15.51,0,0,1.0,0.9723,12,0,0,159.76,SUCCESS,1,AGENT_UTILISATION,MEDIUM
BUILD-1926,PIPE-worker,integration_test_step_4,integration_test,76.8,28.4,0,0,1.0,0.4018,13,0,5,410.52,SUCCESS,0,NONE,NONE
BUILD-1926,PIPE-worker,security_scan_step_1,security_scan,134.2,77.54,0,0,1.0,0.6398,10,0,0,598.67,SUCCESS,0,NONE,LOW
BUILD-1926,PIPE-api,security_scan_step_4,security_scan,165.32,30.6,0,0,1.0,0.7814,12,0,0,748.14,SUCCESS,0,NONE,NONE
BUILD-1927,PIPE-ml,integration_test_step_1,integration_test,66.63,314.51,0,0,1.0,0.4748,5,0,4,479.21,SUCCESS,1,QUEUE_BOTTLENECK,HIGH
BUILD-1927,PIPE-api,build_step_4,build,242.22,21.86,50,5,0.9091,0.5286,12,0,0,1061.18,SUCCESS,0,NONE,LOW
BUILD-1927,PIPE-auth,compile_step_4,compile,142.14,17.34,77,30,0.7196,0.3305,5,0,5,303.67,SUCCESS,0,NONE,LOW
BUILD-1928,PIPE-auth,checkout_step_3,checkout,80.32,238.8,0,0,1.0,0.3902,18,0,6,769.45,SUCCESS,0,NONE,NONE
BUILD-1928,PIPE-core,dependency_install_step_4,dependency_install,26.66,25.2,59,30,0.6629,0.6075,5,0,0,118.66,SUCCESS,0,NONE,NONE
BUILD-1928,PIPE-auth,unit_test_step_4,unit_test,147.4,314.05,176,4,0.9778,0.5373,12,1,3,986.19,FAILED,1,QUEUE_BOTTLENECK,HIGH
BUILD-1929,PIPE-auth,build_step_2,build,132.96,138.75,192,24,0.8889,0.5171,17,0,0,961.89,SUCCESS,0,NONE,NONE
